Sistema de Informa��es Hidrol�gicas
Vers�o Web 3.0
� 2018 Ag�ncia Nacional de �guas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluvi�metro, 2 = Pluvi�grafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restri��es da consulta:
C�digo da Esta��o:01036013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036013;1;01/03/1966;1;45,0;122,1;1;12;1;1;0;1908,69995117187;1;45,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;3,2;2,0;0,0;1,5;8,1;8,0;4,9;0,0;4,8;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1966;1;57,0;207,4;17;10;1;1;0;1908,69995117187;1;0,0;0,0;0,0;0,0;0,0;9,2;0,0;9,0;0,0;3,0;22,0;0,0;0,0;4,2;0,0;54,4;57,0;0,0;16,6;0,0;15,0;0,0;0,0;0,0;17,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1966;1;30,0;43,2;31;4;1;1;0;1908,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;5,5;30,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1965;1;10,5;26,3;28;5;1;1;0;1165,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;10,5;9,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1965;1;24,8;36,5;10;3;1;1;0;1165,59997558594;1;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;24,8;0,0;0,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1965;1;31,0;40,8;22;2;1;1;0;1165,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;0,0;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1965;1;21,0;73,8;20;5;1;1;0;1165,59997558594;1;0,0;0,0;6,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;0,0;0,0;0,0;0,0;12,0;21,0;0,0;0,0;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1965;1;36,0;164,6;7;12;1;1;0;1165,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;36,0;0,0;0,0;8,0;0,2;7,2;0,0;0,0;0,0;32,0;0,0;2,8;0,0;11,7;9,0;10,0;0,0;0,0;0,0;25,0;17,2;0,0;0,0;5,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1965;1;65,0;186,9;30;14;1;1;0;1165,59997558594;1;0,0;2,3;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;2,6;7,0;3,8;2,5;6,0;9,0;0,0;0,0;0,0;0,0;0,0;10,0;3,8;5,8;0,0;50,0;65,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1965;1;27,5;243,3;12;14;1;1;0;1165,59997558594;1;24,0;0,0;25,0;0,0;0,0;20,0;15,0;0,0;0,0;0,0;0,0;27,5;19,0;27,3;14,0;0,0;12,0;0,0;0,0;0,0;10,0;0,0;6,5;18,0;3,0;22,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1965;1;37,0;99,0;28;11;1;1;0;1165,59997558594;1;0,0;0,2;2,5;0,0;0,2;0,0;0,0;0,0;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;37,0;0,7;0,6;10,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1965;1;44,8;156,8;18;8;1;1;0;1165,59997558594;1;0,0;0,0;13,0;0,0;0,0;30,0;0,0;0,0;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,8;0,0;10,0;0,0;0,0;0,0;0,0;32,0;22,0;0,0;0,0;0,0;0,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1965;1;14,0;19,6;23;3;1;1;0;1165,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;0,0;0,0;0,0;0,0;0,0;0,0;14,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1965;1;11,6;11,6;15;1;1;1;0;1165,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1965;1;64,0;106,4;24;7;1;1;0;1165,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,8;3,4;0,0;0,0;0,0;0,0;0,0;14,2;0,0;0,0;0,0;6,4;0,0;64,0;0,0;0,0;1,6;0,0;0,0;0,0;4,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1964;1;15,3;24,9;8;3;1;1;0;2423,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1964;1;28,8;34,3;14;3;1;1;0;2423,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,8;0,0;0,0;2,8;0,0;2,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1964;1;16,5;45,7;31;5;1;1;0;2423,80004882813;1;0,0;7,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;16,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1964;1;20,0;97,2;3;13;1;1;0;2423,80004882813;1;0,0;0,0;20,0;0,8;0,5;0,0;0,0;10,1;19,0;0,0;4,6;0,0;0,0;0,0;20,0;0,0;0,4;0,0;0,0;0,0;0,4;7,7;0,0;0,0;0,4;0,0;0,0;0,0;9,3;4,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1964;1;52,0;193,4;29;13;1;1;0;2423,80004882813;1;0,0;25,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;25,0;0,0;2,9;1,8;0,0;14,0;0,0;13,9;0,0;0,0;0,0;0,0;14,0;19,0;2,8;9,0;0,0;0,0;7,0;52,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1964;1;64,0;280,9;8;11;1;1;0;2423,80004882813;1;0,0;8,2;0,0;0,0;0,0;50,0;54,0;64,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,1;58,0;7,3;6,1;0,0;0,0;0,0;12,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1964;1;45,0;265,0;5;13;1;1;0;2423,80004882813;1;0,0;0,0;0,0;0,0;45,0;0,0;0,0;0,0;22,0;34,0;0,0;14,0;0,0;7,0;0,0;40,0;0,0;0,0;0,0;29,0;23,0;0,0;0,0;28,0;7,0;7,0;0,0;2,0;0,0;7,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1964;1;75,0;334,2;20;15;1;1;0;2423,80004882813;1;0,0;0,0;0,0;23,0;39,0;0,0;0,0;0,0;0,0;32,0;3,0;0,0;0,0;19,0;0,0;0,0;0,0;20,0;25,0;75,0;9,0;21,0;0,0;0,0;29,0;9,0;15,0;4,0;0,0;0,0;11,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1964;1;250,0;694,0;10;17;1;1;0;2423,80004882813;1;0,0;6,2;0,0;67,0;0,0;13,0;0,0;0,0;83,0;250,0;0,0;0,0;14,0;34,0;19,0;6,2;0,0;15,0;3,5;0,0;0,0;0,0;48,0;1,8;36,0;60,0;33,4;0,0;3,9;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1964;1;77,0;372,6;2;12;1;1;0;2423,80004882813;1;0,0;77,0;0,0;0,0;4,2;0,0;0,0;40,2;0,0;31,5;26,2;23,0;72,0;0,0;0,0;0,0;0,0;0,0;0,0;47,0;21,0;0,0;0,0;18,0;6,2;6,3;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1964;1;32,0;51,6;10;4;1;1;0;2423,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,6;32,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1036013;1;01/01/1964;1;10,0;30,0;21;4;1;1;0;2423,80004882813;1;0,0;0,0;0,0;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;9,4;0,0;4,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1963;1;70,8;286,5;4;11;1;1;0;1359,19995117188;1;0,0;0,0;0,0;70,8;0,0;50,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,9;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0,0;10,0;59,6;15,4;14,4;6,6;34,0;0,0;0,0;6,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1963;1;21,2;22,4;2;2;1;1;0;1359,19995117188;1;0,0;21,2;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1963;1;3,1;4,9;12;2;1;1;0;1359,19995117188;1;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1963;1;12,0;46,5;2;7;1;1;0;1359,19995117188;1;0,0;12,0;0,0;0,0;0,0;5,5;0,0;0,0;10,2;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;5,3;0,0;2,9;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1963;1;19,0;69,7;19;11;1;1;0;1359,19995117188;1;0,0;16,0;6,0;0,0;2,5;0,0;1,5;0,0;0,0;3,7;0,0;6,0;0,0;0,0;0,0;0,0;0,0;7,0;19,0;0,0;3,0;2,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1963;1;28,3;116,7;1;12;1;1;0;1359,19995117188;1;28,3;0,0;8,5;0,0;13,2;0,0;0,0;0,0;3,9;4,8;0,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,0;0,0;3,0;0,0;9,5;6,0;0,0;5,5;0,0;4,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1963;1;59,0;178,2;24;12;1;1;0;1359,19995117188;1;0,0;0,0;5,6;7,0;33,0;0,0;0,0;10,0;0,0;0,7;0,0;13,0;0,0;0,0;0,0;9,6;2,2;0,0;0,0;0,0;0,0;0,0;0,0;59,0;0,0;18,0;0,0;10,0;10,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1963;1;40,0;160,5;23;14;1;1;0;1359,19995117188;1;0,0;0,0;10,0;0,0;0,0;0,0;4,4;20,0;0,0;8,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;3,0;5,0;4,9;40,0;9,8;13,0;23,0;0,0;0,0;5,0;5,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1963;1;71,0;158,9;29;9;1;1;0;1359,19995117188;1;26,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,4;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,5;5,4;12,6;7,0;0,0;71,0;10,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1963;1;80,2;261,3;17;10;1;1;0;1359,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;72,0;20,0;0,0;0,0;0,0;10,4;0,0;0,0;0,0;80,2;11,4;0,0;0,0;9,2;0,0;0,0;0,0;2,6;0,0;27,5;14,0;14,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1963;1;12,6;25,0;20;5;1;1;0;1359,19995117188;1;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;1,2;0,0;0,0;0,0;0,0;12,6;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/01/1963;1;23,0;28,6;30;3;1;1;0;1359,19995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;23,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/12/1962;1;23,3;23,3;17;1;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1962;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1962;1;25,6;37,1;23;3;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,6;0,0;0,0;0,0;0,0;3,2;8,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1962;1;9,1;35,7;11;5;1;1;0;;0;0,0;0,0;0,0;7,0;4,1;0,0;0,0;0,0;0,0;0,0;9,1;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;8,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1962;1;23,5;90,5;22;8;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;9,0;0,0;0,0;6,0;7,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;21,0;0,0;23,5;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1962;1;52,6;146,1;8;10;1;1;0;;0;0,0;0,0;0,0;0,0;5,0;3,6;37,5;52,6;0,0;0,0;6,0;3,0;0,0;0,0;3,5;0,0;22,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;5,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1962;1;143,0;322,3;5;15;1;1;0;;0;0,0;7,0;0,0;8,5;143,0;21,0;0,0;0,0;4,0;0,0;0,0;0,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;21,0;0,0;19,5;21,0;15,0;5,0;0,0;3,3;9,0;8,0;20,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1962;1;48,0;165,1;12;9;1;1;0;;0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;48,0;0,0;0,0;0,0;0,0;35,0;15,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,4;3,5;20,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/04/1962;1;21,0;97,2;14;13;1;1;0;;0;2,6;0,0;0,0;0,0;0,0;0,0;14,0;0,0;10,0;7,0;0,6;10,5;5,5;21,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;1,4;0,0;6,0;9,0;7,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/03/1962;1;51,0;70,9;31;6;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;4,8;0,0;4,5;0,0;0,0;0,0;0,0;3,0;2,4;0,0;0,0;0,0;51,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/02/1962;1;6,8;12,1;13;3;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,8;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;2,7;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
1036013;1;01/12/1961;1;13,4;23,1;16;3;1;1;0;1336,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;13,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/11/1961;1;9,0;25,8;9;5;1;1;0;1336,90002441406;1;7,8;0,0;0,0;4,3;0,0;0,0;0,0;0,0;9,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/10/1961;1;42,0;122,0;7;11;1;1;0;1336,90002441406;1;0,0;0,0;0,0;0,0;8,2;3,8;42,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;0,0;0,0;0,0;0,0;10,6;11,3;15,3;11,0;2,9;0,0;0,0;0,0;0,0;0,0;0,0;3,0;9,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/09/1961;1;6,4;28,2;1;8;1;1;0;1336,90002441406;1;6,4;0,0;5,8;0,0;2,3;0,0;2,5;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;1,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/08/1961;1;12,0;86,3;10;13;1;1;0;1336,90002441406;1;0,0;0,0;0,0;0,0;6,5;11,5;0,0;2,8;6,0;12,0;0,0;10,0;0,0;0,0;8,5;4,6;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;1,6;2,7;0,0;6,3;0,0;9,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/07/1961;1;18,0;107,1;18;12;1;1;0;1336,90002441406;1;0,0;0,0;10,0;3,4;0,0;2,6;11,0;14,3;0,0;0,0;0,0;0,0;0,0;17,5;0,0;0,0;0,0;18,0;7,8;0,0;4,0;5,0;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036013;1;01/06/1961;1;114,2;289,3;29;14;1;1;0;1336,90002441406;1;0,0;19,0;4,8;10,0;2,5;0,0;4,5;10,5;25,0;5,0;44,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,3;0,0;9,0;0,0;114,2;30,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036013;1;01/05/1961;1;40,0;170,4;28;15;1;1;0;1336,90002441406;1;3,2;3,2;21,0;0,0;0,0;0,0;0,0;11,0;0,0;9,6;7,0;11,8;23,0;0,0;0,0;0,0;1,4;1,8;2,4;0,0;0,0;0,0;0,0;11,0;0,0;0,0;4,0;40,0;20,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
